name,id,dlc,featureflag,factions,category,class,propulsion,wiki,portrait,icon,minimap,tier,requires,formation,emblem,squad type,rank,members,steering type,music intensity,models,volume,tilesize,height,scale,level,tileBlockingLevel,sound,gender,weapon,power shot,abilities,lifetime,hitpoints,armor,armor type,supply,support,funds,materiel,cap,xp mod,build time,speed,rotation,turret,flight,LOS,cone,capture,cargo,garrison,switch,alternateUnitTypes,decoration,hit,death,death.blood,death.deathEffect,attributes,code,traits,transform restrictions,combat stance,target priority,climbing,hopperThings,// Animations,death variations,attack variations,dropship anim,bug mound,heal,carryableConfig,landingPad,transportConfig,spawnConfig,attachment,pupaeDefense,squadDefender,notification,carrying,radiuscapturing,invasionMarker,invasion,construction effect,step effect,constructor,constructable
// M23-T COMBAT CAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mech_Cab,4077,jungle,,federation,ground,vehicle,mech,Mech_Cab,,18,,,Power_Plant,/,offset: 6.5,direct,2,1,BigUnit 90,,Jungle_Mech,5,,1.7,1.1,1,,Missile_Mech,,Combat_Cab_Shot,,Cab_Deploy; Base_Remote_Artillery; Cab_Flamethrower; Cab_Mortar,,500,60,,4,,,15,,,60,3.8,100,100; pitch: 60,,40,,,,,Mech_Cab_Deployed,Mech_Cab_Deployed; Mech_Cab_Mortar; Mech_Cab_Mortar_Deployed; Mech_Cab_Flamethrower; Mech_Cab_Flamethrower_Deployed,,Sparks,ragdoll: (),,Large_Vehicle_Explosion_Sound,inanimate; repairable,,overwatch; suppressionImmune; bigCollisionLayer; canSelfDestruct; canPurchase,,,,,,,,,,,,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,spawn: (type: Heavy_Jungle_Troopers; interval: 3; amount: 7); followRange: 8; returner: (maxRange: 10; minRange: 5); dieWithLeader: (); highlight: (),,,,,,,effect: Mech_Step,,
Mech_Cab_Deployed,4078,jungle,,federation; gaia,ground,vehicle,static,Mech_Cab,,18,,,Power_Plant,/,offset: 5.5,direct,/,1,,,Jungle_Mech_Deployed,5,,1.7,1.1,1,,Missile_Mech,,Combat_Cab_Shot,,Cab_Undeploy,,500,60,,4,,,15,,,60,/,/,100; pitch: 60,,40,,,,,Mech_Cab,,,Sparks,ragdoll: (),,Large_Vehicle_Explosion_Sound,inanimate; repairable; station,,overwatch; suppressionImmune; bigCollisionLayer; canSelfDestruct; station,,,,,,,,,,,,enabled,padType: door; overrideTransportType: Jungle_Dropship_Invisible,noPlayerInput: (),,,,spawn: (type: Heavy_Jungle_Troopers; interval: 3; amount: 7); followRange: 8; returner: (maxRange: 10; minRange: 5); dieWithLeader: (); highlight: (),,,,,,,,,
Mech_Cab_Mortar,4098,jungle,,federation,ground,vehicle,mech,Mech_Cab,,18,,,Power_Plant,/,offset: 6.5,direct,2,1,BigUnit 90,,Jungle_Mech,5,,1.7,1.1,1,,Missile_Mech,,Combat_Cab_Mortar_Shot,,Cab_Deploy; Base_Remote_Artillery,,500,60,,4,,,15,,,60,3.8,100,100; pitch: 60,,40,,,,,Mech_Cab_Mortar_Deployed,Mech_Cab_Deployed; Mech_Cab_Mortar; Mech_Cab_Mortar_Deployed; Mech_Cab_Flamethrower; Mech_Cab_Flamethrower_Deployed,,Sparks,ragdoll: (),,Large_Vehicle_Explosion_Sound,inanimate; repairable,,overwatch; suppressionImmune; bigCollisionLayer; canSelfDestruct; canPurchase,,,,,,,,,,,,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,spawn: (type: Heavy_Jungle_Troopers; interval: 3; amount: 7); followRange: 8; returner: (maxRange: 10; minRange: 5); dieWithLeader: (); highlight: (),,,,,,,,,
Mech_Cab_Mortar_Deployed,4121,jungle,,federation; gaia,ground,vehicle,static,Mech_Cab,,18,,,Power_Plant,/,offset: 5.5,direct,/,1,,,Jungle_Mech,5,,1.7,1.1,1,,Missile_Mech,,Combat_Cab_Mortar_Shot,,Cab_Undeploy,,500,60,,4,,,15,,,60,/,/,100; pitch: 60,,40,,,,,Mech_Cab_Mortar,,,Sparks,ragdoll: (),,Large_Vehicle_Explosion_Sound,inanimate; repairable; station,,overwatch; suppressionImmune; bigCollisionLayer; canSelfDestruct; station,,,,,,,,,,,,enabled,padType: door; overrideTransportType: Jungle_Dropship_Invisible,noPlayerInput: (),,,,spawn: (type: Heavy_Jungle_Troopers; interval: 3; amount: 7); followRange: 8; returner: (maxRange: 10; minRange: 5); dieWithLeader: (); highlight: (),,,,,,,,,
Mech_Cab_Flamethrower,4099,jungle,,federation,ground,vehicle,mech,Mech_Cab,,18,,,Power_Plant,/,offset: 6.5,direct,2,1,BigUnit 90,,Jungle_Mech,5,,1.7,1.1,1,,Missile_Mech,,Combat_Cab_Flamethrower_Shot,,Cab_Deploy; Base_Remote_Artillery,,500,60,,4,,,15,,,60,3.8,100,100; pitch: 60,,40,,,,,Mech_Cab_Flamethrower_Deployed,Mech_Cab_Deployed; Mech_Cab_Mortar; Mech_Cab_Mortar_Deployed; Mech_Cab_Flamethrower; Mech_Cab_Flamethrower_Deployed,,Sparks,ragdoll: (),,Large_Vehicle_Explosion_Sound,inanimate; repairable,,overwatch; suppressionImmune; bigCollisionLayer; canSelfDestruct; canPurchase,,,,,,,,,,,,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,spawn: (type: Heavy_Jungle_Troopers; interval: 3; amount: 7); followRange: 8; returner: (maxRange: 10; minRange: 5); dieWithLeader: (); highlight: (),,,,,,,,,
Mech_Cab_Flamethrower_Deployed,4120,jungle,,federation; gaia,ground,vehicle,static,Mech_Cab,,18,,,Power_Plant,/,offset: 5.5,direct,/,1,,,Jungle_Mech,5,,1.7,1.1,1,,Missile_Mech,,Combat_Cab_Flamethrower_Shot,,Cab_Undeploy,,500,60,,4,,,15,,,60,/,/,100; pitch: 60,,40,,,,,Mech_Cab_Flamethrower,,,Sparks,ragdoll: (),,Large_Vehicle_Explosion_Sound,inanimate; repairable; station,,overwatch; suppressionImmune; bigCollisionLayer; canSelfDestruct; station,,,,,,,,,,,,enabled,padType: door; overrideTransportType: Jungle_Dropship_Invisible,noPlayerInput: (),,,,spawn: (type: Heavy_Jungle_Troopers; interval: 3; amount: 7); followRange: 8; returner: (maxRange: 10; minRange: 5); dieWithLeader: (); highlight: (),,,,,,,,,
Mech_Cab_Parked,4122,jungle,,gaia,ground,vehicle,static,Mech_Cab,,18,,,Power_Plant,/,offset: 5.5,direct,/,1,,,Jungle_Mech_Deployed,5,,1.7,1.1,1,,Missile_Mech,,,,OnCapture_Switch,,500,60,,4,,,15,,,60,/,/,100; pitch: 60,,40,,,,,Mech_Cab,,,Sparks,ragdoll: (),,Large_Vehicle_Explosion_Sound,inanimate; repairable; station,,overwatch; suppressionImmune; bigCollisionLayer; canSelfDestruct; station; capturable,,,,,,,,,,,,enabled,padType: door; overrideTransportType: Jungle_Dropship_Invisible,noPlayerInput: (),,,,,,,,,,,,,
Heavy_Jungle_Troopers,4088,jungle,,federation,ground,infantry,foot,,,79,,,/,checker; 0.5; 2.0; 2.0; 2,type: none,squad,1,7,,,Fortis_Jungle_Trooper_0,0.7,,1.76,1; 1.1,,,rifle_squad,,Heavy_Jungle_Trooper_Burst,,/,,100,40,,/,,,/,,,,3.9,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,garrison; inaccessible,,,,,,,3,,,,1,enabled,,preferredTransport: DR-8B_Skyhook,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jungle_Dropship_Invisible,4079,jungle,,federation,air,transport_air,static,,,59,,,/,/,type: none,direct,,1,,,Cab_Fake_Dropship,12,,,,,,,,/,,/,,/,0,,/,,,,,,,39,130,,,10,,,10,,,,,/,,,,,,noEditor; inaccessible; dropship,,,,,,,,,animated; landAnim: 2.5; takeoffAnim: 2.6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// MK.II MARAUDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MkII_Marauder,4058,jungle,,federation,ground,vehicle,mech,MkII_Marauder,,26,,,Machine_Bay,/,offset: 5,direct,,1,BigUnit 120,,Mk2_Marauder_Miniguns,2.5,,3.63,1.2,1,,marauder,,MkII_Minigun,,Hover_HMG_Hover; MkII_Marauder_Missile_Pods; MkII_Marauder_Chainsaws,,400,50,,2,,,25,,,30,8,360,100,,40,,,,,MkII_Marauder_Hover,,,Sparks,bloodTexture: 3 always,,Mech_Death,armored; gasImmune,,suppressionImmune; bigCollisionLayer; cannotCapture; canPurchase,,,,,,,,,,,,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,,
MkII_Marauder_Hover,4068,jungle,,federation,ground,vehicle,mech,MkII_Marauder,,26,,,Machine_Bay,/,offset: 11,direct,,1,BigUnit 120,,Mk2_Marauder_Miniguns_Hover,2.5,,3.63,1.2,2,,marauder,,MkII_Minigun_Hover,,Hover_HMG_Descend,,400,50,,2,,,25,,,30,/,360,,,50,,,,,MkII_Marauder,,,Sparks,bloodTexture: 3 always,,Mech_Death,armored; gasImmune; meleeImmune,1,suppressionImmune; bigCollisionLayer; cannotCapture,,,,,,,,,,,,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,,
MkII_Marauder_Missiles,2106,jungle,,federation,ground,vehicle,mech,MkII_Marauder,,26,,,Machine_Bay,/,offset: 5,direct,,1,BigUnit 120,,Mk2_Marauder_Missiles,2.5,,3.63,1.2,1,,marauder,,MkII_Minigun,,MkII_Marauder_Jump; MkII_Marauder_Missile_Barrage; MkII_Marauder_Missile_Pods_Active,,400,50,,2,,,25,,,30,8,360,,,40,,,,,,,,Sparks,bloodTexture: 3 always,,Mech_Death,armored; gasImmune,,suppressionImmune; bigCollisionLayer; cannotCapture,,,,,,,,,,,,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,,
MkII_Marauder_Chainsaws,4060,jungle,,federation,ground,vehicle,mech,MkII_Marauder,,26,,,Machine_Bay,/,offset: 5,direct,,1,BigUnit 120,,Mk2_Marauder_Chainsaws,2.5,,3.63,1.2,1,,marauder,,MkII_Minigun,,MkII_Marauder_Jump; MkII_Marauder_Chainsaw_Attack; MkII_Marauder_Chainsaws_Active,,400,50,,2,,,25,,,30,8,360,,,40,,,,,,,,Sparks,bloodTexture: 3 always,,Mech_Death,armored; gasImmune,,suppressionImmune; bigCollisionLayer; cannotCapture,,,,,,,,,,,,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// MK.II SILVERBACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MkII_Marauder_Grenade,4018,jungle,,federation,ground,vehicle,mech,MkII_Marauder_Grenade,,26,,,Machine_Bay,/,offset: 5,direct,,1,BigUnit 120,,Mk2_Marauder_Grenades,2.5,,3.63,1.2,1,,marauder,,MkII_Grenade,,MkII_Marauder_Jump,,400,50,,2,,,25,,,30,8,360,,,40,,,,,,,,Sparks,bloodTexture: 3 always,,Mech_Death,armored; gasImmune,,suppressionImmune; bigCollisionLayer; cannotCapture; canPurchase,,,,,,,,,,,,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// POWER SUIT SNIPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power_Sniper,4020,jungle,,federation,ground,infantry,foot,Power_Sniper,,24,,,Sector_Headquarters,/,,direct,1,1,,,Power_Sniper,1,,1.76,1.05; 1.15,,,,,PS_Sniper,,Power_Sniper_Jump; PS_Focus; PS_Hover; Remote_Gunship_Deploy; Base_Remote_Artillery,,150,30,,2,,,,,,,8,360,,,50,,,,,,Power_Sniper_Focussed; Power_Sniper_Hover,,Sparks,,156; 10; 10,standard: Yellow_Death,human,,garrison; shootThroughSoldiers; noFireBlocking; singleton,,,,,,,,,,,1,enabled,,preferredTransport: DR-8B_Skyhook,,,,,,,,,,,,,
Power_Sniper_Focussed,4071,jungle,,federation,ground,infantry,foot,Power_Sniper,,24,,,Sector_Headquarters,/,,direct,1,1,,,Power_Sniper,1,,1.76,1.05; 1.15,,,,,PS_Sniper_Focused_Shot,,PS_Focus; PS_Exit_Focus,,150,30,,2,,,,,,,8,360,,,10,,,,,Power_Sniper,,,Sparks,,156; 10; 10,standard: Yellow_Death,human,,garrison; shootThroughSoldiers; noFireBlocking,,,,,,,,,,,1,enabled,,preferredTransport: DR-8B_Skyhook,,,,,,,,,,,,,
Power_Sniper_Hover,4072,jungle,,federation,air,infantry,foot,Power_Sniper,,24,,,Sector_Headquarters,/,offset: 4,direct,2,1,,,Power_Sniper,1,,1.76,1.05; 1.15,2,,,,PS_Sniper,,PS_Descend,,150,30,,2,,,,,,,/,360,,,50,,,,,Power_Sniper,,,Sparks,,156; 10; 10,standard: Yellow_Death,human,1,garrison; shootThroughSoldiers; noFireBlocking,,,,,,,,,,,1,enabled,,preferredTransport: DR-8B_Skyhook; noPlayerInput: (),,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// MOBILE TURRET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turret_Mobilized,4073,jungle,,federation; gaia,ground,infantry,mech,Turret_Mobilized,,82,,2,,/,offset: 5.5,direct,/,1,,,Electro-Cannon,1.8,1,1.5,,1,,Turret,male,,,Mobile_Turret_Deploy,,150,30,granite,/,/,,15,,,15,10,360,,,30,,,,,Turret_Deployed,,,Sparks,,,E_Turret_Death,electroTurret; gasImmune; repairable,,noCollider; alwaysVisible; noUnitCard; suppressionImmune; canSelfDestruct; canPurchase,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turret_Deployed,4074,jungle,,federation; gaia,ground,electro_turret,fundament,Turret_Mobilized,,82,,2,,/,offset: 5.5,direct,/,1,,,Electro-Cannon,1.8,1,1.5,,1,,Turret,male,Electro-Cannon_Shot,,Mobile_Turret_Mobilize,,150,30,granite,/,/,,15,,,15,/,/,60,,30,,,,,Turret_Mobilized,,,Sparks,,,E_Turret_Death,electroTurret; gasImmune; repairable,,noCollider; alwaysVisible; noUnitCard; suppressionImmune; canSelfDestruct; canPurchase,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// ARMED SKYHOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armed_Skyhook,4075,jungle,,federation,air,aircraft,wing,,,37,,,Fleet_Relay,/,,direct,-1,1,BigUnit 90,,DR-8_Gunship,8,,2.2,0.8,,,Pegasus_Gunship,female,Armed_Skyhook_Gatling,,,,200,30,,3,,,20,,,4,9,150,100; pitch: 80 -80 10,8,40,,,,,,,,Sparks,ragdoll: (),,Large_Vehicle_Explosion_Sound,inanimate,,suppressionImmune; garrison; nightVision; canPurchase; ragdollDeath; canSelfDestruct,,,,,,,,,,,3,,,,,,,,,,,,,,,,
DR-8B_Skyhook,4125,jungle,,federation,air,transport_air,hover,,,59,,,/,/,type: none,direct,/,1,,,DR-8B_Skyhook,9.6,,,0.8,,,,,/,,/,,/,0,,/,,,,,,,39,130,,,10,,,10,,,,,Sparks,,,,,,noEditor; inaccessible; dropship,,,,,,,,,animated; landAnim: 4 (flare: 0; effect: 0 Jungle_Skyhook_Land); takeoffAnim: 4 (effect: 0 Jungle_Skyhook_Takeoff),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// ARTILLERY TERRITORY BASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Territory_Base_Artillery,4076,jungle,,federation; gaia,ground,station,static,,,138,base,,/,/,type: simple; offset: 5.5,direct,/,1,,,Territory_Base_Artillery,8,2,2.5,,1,1,,,,,Territory_Base_Artillery_Strike,,2000,/,,/,,,,,,120,/,/,80; pitch: 80 -20 90,,35,,,,,,,,Sparks,deathWeapon: Nuke_Device_Explosion; deathSwitch: Territory_Base_Destroyed,,,repairable,1,baseHeight; alwaysVisible; tileBlocking; station; nightVision; overwatch; noFireBlocking,facing: tile,,,,,,,,,,,,,,,,,,attack: base,,,,,,,,blockConstruction: true
Territory_Base_Artillery_Neutral,4134,jungle,,federation; gaia,ground,structure,static,,,138,base,,/,/,type: simple; offset: 5.5,direct,/,1,,,Territory_Base_Artillery,8,2,2.5,,1,1,,,/,,OnCapture_Switch,,/,/,,/,,,,,,,/,/,,,/,,12,,,Territory_Base_Artillery,,,Sparks,,,,inanimate,,baseHeight; alwaysVisible; tileBlocking; station; capturable; invulnerable; forceGaia; noUnitCard,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// PLATFORM GUNSHIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Territory_Platform_Gunship,4093,jungle,,federation; gaia,ground,platform,static,,,56,none,1,/,/,offset: 5.5,direct,/,1,,,Delivery_Platform_Gunship,8,2,1.737,,,,,,/,,Platform_Gunship_Deploy,,/,/,,/,,,,,,,/,/,,,/,,,,,,,Bug_Tunnel,Sparks,,,,solid; inanimate,1,baseHeight; alwaysVisible; tileBlocking,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployed_Gunship,4095,jungle,,federation,air,aircraft,wing,,,37,,,Fleet_Relay,/,,direct,-1,1,BigUnit 200,,DR-8_Gunship,8,,2.2,0.8,,,Pegasus_Gunship,female,Platform_Gunship_HMG_Shot,Platform_Gunship_Missile_Shot,,20 remove,200,30,,3,,,20,,,4,9,150,100; pitch: 80 -80 10,8,40,,,,,,,,Sparks,ragdoll: (),,Large_Vehicle_Explosion_Sound,inanimate,,suppressionImmune; garrison; nightVision; canPurchase; ragdollDeath; canSelfDestruct,,,,,,,,,,,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11_Marauder_GG,4035,jungle,,federation,ground,vehicle,mech,M11_Marauder_GG,,27,,,Machine_Bay,/,offset: 7.5,direct,1,1,BigUnit 90,,M11_Marauder_FM,2.5,,3.63,1.5,1,,marauder,,M11_Grenade; M11_Grenade,,M11_Mortar_Barrage; M11_Jet_Blast,,500,80,,4,,,30,,0.8,40,4.4,100,110; fliprotation: true; feetalignangle: 70,,60,,,,,,,,Sparks,bloodTexture: 3 always,,Marauder_Death,armored; gasImmune; fireproof; smogImmune,,performanceDamage; suppressionImmune; cannotCapture; bigCollisionLayer; canSelfDestruct; canPurchase,,,,,,,2,,,,,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,,,,,,,,
Jungle_Gunship_Marker,4014,jungle,,federation,ground,device,static,,,/,none,,/,/,type: simple,direct,/,1,,,Designated_Target,0.05,,0.1,,,,,,/,,/,13 remove,/,/,,/,,,,,,,/,/,,,/,,,,,,,,/,,,,,,inaccessible; noUnitCard; noCollider; noEditor,,,,,,,,,,,,,,,,,,spawn: (type: Jungle_Drone; interval: 3; amount: 1); followRange: 5; returner: (maxRange: 15; minRange: 10),,,,,,,,,
Jungle_Gunship,4015,jungle,,federation,air,generic,rotor,,,/,none,,/,/,,direct,1,1,BigUnit 200,,DR-8_Gunship,4,,1,0.8,,,Pegasus_Gunship,,Jungle_Gunship_Shot,,/,15 remove,300,30,,/,,,,,,,10,50,50; pitch: 80 -80 5,10,20,,,,,,,,Sparks,ragdoll: ()     ,23; 139; 43,Large_Vehicle_Explosion_Sound,inanimate,,noUnitCard; noCollider; noEditor; suppressionImmune; noExperience; garrison; cannotCapture,,,,,,,,,,,2,enabled,,preferredTransport: Dropship_Invisible_Instant,,,,,,enter: (anim:3); exit: anim,,,,,,,
Infiltrator,4013,jungle,,federation,ground,infantry,foot,,,2,,,/,/,offset: 4,squad,1,1,,,Infiltrator_0,0.7,,1.76,1; 1.1,,,sniper,male,Infiltrator_Sniper 0,,/,15 remove,/,/,,/,,,,,0.7,,/,360,,,65,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,garrison; noFireBlocking,,,,,,,,,,,1,enabled,,,,,,,,,,,,,,,
Foxhole,4024,jungle,,gaia,ground,structure,fundament,,,70,none,,/,/,type: none,direct,/,1,,,Foxhole,1,2,0.5,,,,,,/,,Foxhole_Boost,,/,/,,/,,,,,,,/,/,,,/,,,,,,,,Sparks,,,,,,alwaysVisible; noUnitCard; noCollider; inaccessible; forceGaia,,,,,,,,,,,,enabled,,,,,,,,exit: instant,,,,,,,
Character_Reporter,4036,jungle,,federation,ground,infantry,foot,,,64,,,/,checker; 0.2; 1.2; 1.5; 2,offset: 3.5,squad,2,3,,,Reporter; Camera_Crew; Microphone_Trooper; random: false,0.7,,1.76,1,,,fleet_liaison,female,/,/,/,,80,0,,/,,,,,,,3.9,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,garrison; cannotCapture,,,,,,,,,,,1,enabled,,preferredTransport: DR-8B_Skyhook; disband: false,,,,,,,canDefend: true,,,,,,
Character_Canul,4138,jungle,,federation,ground,infantry,foot,,,64,,,/,checker; 0.2; 1.2; 1.5; 2,offset: 3.5,squad,2,1,,,Tactical_Officer_0,0.7,,1.76,1,,,fleet_liaison,female,/,/,/,,80,0,,/,,,,,,,3.9,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,garrison; cannotCapture,,,,,,,,,,,1,enabled,,preferredTransport: DR-8B_Skyhook; disband: false,,,,,,,canDefend: true,,,,,,
Thermite_Drone,4043,jungle,,federation,air,generic,rotor,,,/,none,,,/,type: simple; offset: 2,direct,1,1,BigUnit 200,,Generic_Drone,0.7,,1.5,,,,,,/,,Thermite_Drone_Fire,7 remove,/,/,,/,,,,,,,10,300,,10,20,,,,,,,,Sparks,ragdoll: (),23; 139; 43,Flak_Explosion,inanimate,,suppressionImmune; noExperience,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Drop_Turret,4051,jungle,,federation,ground,structure,fundament,,,/,,,/,/,type: simple,direct,/,1,,,Mortar_Mech_Turret_Shell,0.8,,,1.5,,,,,Drop_Turret_Shot 0,,/,15 kill,100,20,,/,,,,,,,/,/,120; pitch: 120 -35 80,,30,,,,,,,,Sparks,ragdoll: (),,Deployable_turret_Death,inanimate,,noCollider; noUnitCard; noCollider; uncontrollable; noExperience; noEditor,,,,,,,,,,,,,,,,,,,attack: turret,,,,,,,,
Flare_Grenade,4052,jungle,,federation,ground,device,static,,,/,none,,/,/,type: simple,direct,/,1,,,Flare_Grenade,0.05,,0.1,,,,,,Sensor_Pulse,,/,3 kill,100000,/,,/,,,,,,,/,/,,,/,,,,,,,,/,deathWeapon: Flare_Grenade_Explosion,,,,,inaccessible; noUnitCard; noCollider; noEditor,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// PLANTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant_Spiker,4037,jungle,,gaia,ground,structure,fundament,,,46,none,,/,/,type: none,direct,/,1,,,Plant_Spiker,1.8,1,0.1,,,,,,Plant_Spiker_Shot,,/,,120,10,,/,/,/,,,,/,/,/,/,,10,,,,,,,/,Yellow,,195; 196; 69,standard: Yellow_Death,,,suppressionImmune; alwaysVisible; noCollider; noAutoTarget; forceRogue,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant_Spitter,4038,jungle,,gaia,ground,structure,fundament,,,57,,,/,/,type: none; offset: 5.5,direct,/,1,,,Plant_Spitter,0.8,1,1.8,1.2,,,,,Plant_Spitter_Shot,,/,,120,10,,/,,,,,,/,/,/,120; pitch: 120 -35 80,,60,,,,,,,,Yellow,,195; 196; 69,standard: Yellow_Death,,,suppressionResistant; noCollider; forceRogue,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant_Spreader,4130,jungle,,gaia,ground,structure,fundament,,,57,,,/,/,type: none; offset: 5.5,direct,/,1,,,Plant_Spreader,0.8,1,1.8,1.2,,,,,,,/,,120,10,,/,,,,,,/,/,/,120; pitch: 120 -35 80,,60,,,,,,,,Yellow,,195; 196; 69,standard: Yellow_Death,,1,suppressionResistant; noCollider; forceRogue,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// ANIMALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jungle_Herbivore,4128,jungle,,arachnid,ground,behemoth,claw,,,117,,,,/,type: simple; offset: 8,direct,2,1,BigUnit 20,1,Jungle_Herbivore,4.4,,8,0.25,,,Scorpion,male,Herbivore_Spit,,,,400,40,,/,,,,,,4,4,130,,,70,,,,,,,,Orange,bloodTexture: 2,219; 163; 74,standard: Yellow_Death,mindControllable,1,noAutoTarget,,aggressive,attribute: eradicators,,,,2,,,,,enabled,,,spawnType: burrow,,,,,exit: burrow,,,,,,,
